plot,date,time,mn_shallow,sd_shallow,n_shallow,mn_deep,sd_deep,n_deep
Transition,20221001,08:00:00,0.555,0.032,16,0.452,0.025,8
Transition,20221001,09:00:00,0.556,0.031,16,0.452,0.025,8
Transition,20221001,10:00:00,0.556,0.031,16,0.451,0.025,8
Transition,20221001,11:00:00,0.557,0.031,16,0.451,0.025,8
Transition,20221001,12:00:00,0.556,0.03,16,0.451,0.025,8
Transition,20221001,13:00:00,0.556,0.029,16,0.45,0.025,8
Transition,20221001,14:00:00,0.556,0.03,16,0.45,0.025,8
Transition,20221001,15:00:00,0.555,0.03,16,0.45,0.025,8
Transition,20221001,16:00:00,0.555,0.029,16,0.45,0.025,8
Transition,20221001,17:00:00,0.555,0.029,16,0.45,0.025,8
Transition,20221001,18:00:00,0.555,0.029,16,0.45,0.025,8
Transition,20221001,19:00:00,0.556,0.029,16,0.451,0.025,8
Transition,20221001,20:00:00,0.559,0.03,16,0.452,0.025,8
Transition,20221001,21:00:00,0.559,0.029,16,0.452,0.025,8
Transition,20221001,22:00:00,0.559,0.03,16,0.452,0.025,8
Transition,20221001,23:00:00,0.56,0.029,16,0.452,0.025,8
Transition,20221002,00:00:00,0.56,0.029,16,0.452,0.025,8
Transition,20221002,01:00:00,0.561,0.029,16,0.451,0.025,8
Transition,20221002,02:00:00,0.56,0.027,16,0.451,0.025,8
Transition,20221002,03:00:00,0.559,0.027,16,0.451,0.025,8
Transition,20221002,04:00:00,0.558,0.028,16,0.451,0.025,8
Transition,20221002,05:00:00,0.558,0.028,16,0.451,0.025,8
Transition,20221002,06:00:00,0.558,0.028,16,0.451,0.025,8
Transition,20221002,07:00:00,0.558,0.028,16,0.451,0.025,8
Transition,20221002,08:00:00,0.558,0.027,16,0.451,0.025,8
Transition,20221002,09:00:00,0.558,0.027,16,0.452,0.025,8
Transition,20221002,10:00:00,0.558,0.027,16,0.451,0.025,8
Transition,20221002,11:00:00,0.558,0.027,16,0.452,0.025,8
Transition,20221002,12:00:00,0.557,0.027,16,0.452,0.025,8
Transition,20221002,13:00:00,0.558,0.027,16,0.451,0.025,8
Transition,20221002,14:00:00,0.557,0.027,16,0.452,0.025,8
Transition,20221002,15:00:00,0.557,0.027,16,0.451,0.025,8
Transition,20221002,16:00:00,0.557,0.027,16,0.451,0.024,8
Transition,20221002,17:00:00,0.557,0.027,16,0.451,0.025,8
Transition,20221002,18:00:00,0.557,0.027,16,0.451,0.025,8
Transition,20221002,19:00:00,0.557,0.027,16,0.452,0.025,8
Transition,20221002,20:00:00,0.557,0.025,16,0.452,0.024,8
Transition,20221002,21:00:00,0.555,0.023,16,0.452,0.025,8
Transition,20221002,22:00:00,0.553,0.02,16,0.452,0.025,8
Transition,20221002,23:00:00,0.552,0.019,16,0.452,0.025,8
Transition,20221003,00:00:00,0.55,0.018,16,0.452,0.025,8
Transition,20221003,01:00:00,0.549,0.018,16,0.452,0.025,8
Transition,20221003,02:00:00,0.547,0.017,16,0.452,0.024,8
Transition,20221003,03:00:00,0.546,0.017,16,0.451,0.024,8
Transition,20221003,04:00:00,0.545,0.017,16,0.451,0.024,8
Transition,20221003,05:00:00,0.544,0.017,16,0.451,0.024,8
Transition,20221003,06:00:00,0.543,0.018,16,0.451,0.024,8
Transition,20221003,07:00:00,0.543,0.019,16,0.451,0.024,8
Transition,20221003,08:00:00,0.541,0.019,16,0.451,0.024,8
Transition,20221003,09:00:00,0.541,0.02,16,0.451,0.024,8
Transition,20221003,10:00:00,0.541,0.021,16,0.451,0.024,8
Transition,20221003,11:00:00,0.54,0.022,16,0.451,0.024,8
Transition,20221003,12:00:00,0.54,0.023,16,0.451,0.024,8
Transition,20221003,13:00:00,0.54,0.024,16,0.45,0.024,8
Transition,20221003,14:00:00,0.54,0.024,16,0.45,0.024,8
Transition,20221003,15:00:00,0.54,0.025,16,0.45,0.024,8
Transition,20221003,16:00:00,0.539,0.025,16,0.45,0.024,8
Transition,20221003,17:00:00,0.539,0.024,16,0.45,0.024,8
Transition,20221003,18:00:00,0.537,0.022,16,0.45,0.024,8
Transition,20221003,19:00:00,0.535,0.02,16,0.449,0.023,8
Transition,20221003,20:00:00,0.534,0.018,16,0.449,0.023,8
Transition,20221003,21:00:00,0.533,0.018,16,0.449,0.024,8
Transition,20221003,22:00:00,0.531,0.018,16,0.449,0.023,8
Transition,20221003,23:00:00,0.53,0.017,16,0.449,0.023,8
Transition,20221004,00:00:00,0.529,0.017,16,0.449,0.023,8
Transition,20221004,01:00:00,0.528,0.018,16,0.449,0.023,8
Transition,20221004,02:00:00,0.527,0.018,16,0.448,0.023,8
Transition,20221004,03:00:00,0.526,0.019,16,0.448,0.023,8
Transition,20221004,04:00:00,0.526,0.02,16,0.448,0.023,8
Transition,20221004,05:00:00,0.525,0.021,16,0.448,0.023,8
Transition,20221004,06:00:00,0.525,0.021,16,0.447,0.023,8
Transition,20221004,07:00:00,0.525,0.022,16,0.447,0.023,8
Transition,20221004,08:00:00,0.524,0.023,16,0.447,0.023,8
Transition,20221004,09:00:00,0.525,0.023,16,0.447,0.023,8
Transition,20221004,10:00:00,0.523,0.02,16,0.447,0.023,8
Transition,20221004,11:00:00,0.521,0.02,16,0.447,0.023,8
Transition,20221004,12:00:00,0.521,0.02,16,0.447,0.023,8
Transition,20221004,13:00:00,0.52,0.021,16,0.446,0.022,8
Transition,20221004,14:00:00,0.52,0.021,16,0.446,0.023,8
Transition,20221004,15:00:00,0.52,0.022,16,0.446,0.022,8
Transition,20221004,16:00:00,0.519,0.023,16,0.446,0.022,8
Transition,20221004,17:00:00,0.519,0.023,16,0.446,0.022,8
Transition,20221004,18:00:00,0.519,0.024,16,0.446,0.022,8
Transition,20221004,19:00:00,0.519,0.024,16,0.446,0.022,8
Transition,20221004,20:00:00,0.519,0.025,16,0.446,0.022,8
Transition,20221004,21:00:00,0.519,0.025,16,0.445,0.022,8
Transition,20221004,22:00:00,0.518,0.025,16,0.445,0.022,8
Transition,20221004,23:00:00,0.518,0.025,16,0.445,0.022,8
Transition,20221005,00:00:00,0.518,0.025,16,0.445,0.022,8
Transition,20221005,01:00:00,0.518,0.025,16,0.445,0.022,8
Transition,20221005,02:00:00,0.518,0.025,16,0.445,0.022,8
Transition,20221005,03:00:00,0.517,0.023,16,0.445,0.022,8
Transition,20221005,04:00:00,0.515,0.022,16,0.445,0.022,8
Transition,20221005,05:00:00,0.515,0.021,16,0.445,0.022,8
Transition,20221005,06:00:00,0.514,0.021,16,0.445,0.022,8
Transition,20221005,07:00:00,0.513,0.021,16,0.445,0.022,8
Transition,20221005,08:00:00,0.513,0.021,16,0.445,0.022,8
Transition,20221005,09:00:00,0.512,0.022,16,0.445,0.021,8
Transition,20221005,10:00:00,0.512,0.023,16,0.445,0.021,8
Transition,20221005,11:00:00,0.512,0.023,16,0.445,0.021,8
Transition,20221005,12:00:00,0.512,0.024,16,0.445,0.021,8
Transition,20221005,13:00:00,0.512,0.025,16,0.445,0.021,8
Transition,20221005,14:00:00,0.512,0.026,16,0.445,0.021,8
Transition,20221005,15:00:00,0.512,0.026,16,0.445,0.021,8
Transition,20221005,16:00:00,0.512,0.027,16,0.445,0.021,8
Transition,20221005,17:00:00,0.512,0.027,16,0.445,0.021,8
Transition,20221005,18:00:00,0.512,0.028,16,0.445,0.021,8
Transition,20221005,19:00:00,0.512,0.028,16,0.445,0.021,8
Transition,20221005,20:00:00,0.512,0.028,16,0.445,0.021,8
Transition,20221005,21:00:00,0.512,0.029,16,0.445,0.021,8
Transition,20221005,22:00:00,0.512,0.029,16,0.445,0.021,8
Transition,20221005,23:00:00,0.512,0.029,16,0.445,0.021,8
Transition,20221006,00:00:00,0.512,0.03,16,0.445,0.021,8
Transition,20221006,01:00:00,0.512,0.03,16,0.445,0.021,8
Transition,20221006,02:00:00,0.513,0.03,16,0.445,0.021,8
Transition,20221006,03:00:00,0.513,0.03,16,0.445,0.021,8
Transition,20221006,04:00:00,0.513,0.031,16,0.445,0.021,8
Transition,20221006,05:00:00,0.513,0.031,16,0.445,0.021,8
Transition,20221006,06:00:00,0.513,0.031,16,0.445,0.021,8
Transition,20221006,07:00:00,0.513,0.032,16,0.445,0.021,8
Transition,20221006,08:00:00,0.513,0.032,16,0.445,0.021,8
Transition,20221006,09:00:00,0.513,0.032,16,0.445,0.021,8
Transition,20221006,10:00:00,0.513,0.032,16,0.445,0.021,8
Transition,20221006,11:00:00,0.513,0.033,16,0.445,0.021,8
Transition,20221006,12:00:00,0.513,0.033,16,0.445,0.021,8
Transition,20221006,13:00:00,0.513,0.033,16,0.445,0.021,8
Transition,20221006,14:00:00,0.513,0.033,16,0.445,0.02,8
Transition,20221006,15:00:00,0.514,0.034,16,0.445,0.021,8
Transition,20221006,16:00:00,0.514,0.034,16,0.445,0.021,8
Transition,20221006,17:00:00,0.514,0.034,16,0.445,0.02,8
Transition,20221006,18:00:00,0.515,0.034,16,0.445,0.021,8
Transition,20221006,19:00:00,0.515,0.035,16,0.445,0.02,8
Transition,20221006,20:00:00,0.515,0.035,16,0.445,0.02,8
Transition,20221006,21:00:00,0.515,0.035,16,0.446,0.021,8
Transition,20221006,22:00:00,0.515,0.035,16,0.445,0.02,8
Transition,20221006,23:00:00,0.515,0.035,16,0.445,0.02,8
Transition,20221007,00:00:00,0.515,0.036,16,0.446,0.02,8
Transition,20221007,01:00:00,0.515,0.035,16,0.445,0.02,8
Transition,20221007,02:00:00,0.515,0.036,16,0.446,0.02,8
Transition,20221007,03:00:00,0.515,0.036,16,0.445,0.02,8
Transition,20221007,04:00:00,0.514,0.035,16,0.445,0.02,8
Transition,20221007,05:00:00,0.514,0.034,16,0.446,0.02,8
Transition,20221007,06:00:00,0.514,0.034,16,0.446,0.02,8
Transition,20221007,07:00:00,0.514,0.035,16,0.446,0.02,8
Transition,20221007,08:00:00,0.514,0.035,16,0.446,0.02,8
Transition,20221007,09:00:00,0.514,0.035,16,0.446,0.02,8
Transition,20221007,10:00:00,0.514,0.035,16,0.446,0.02,8
Transition,20221007,11:00:00,0.514,0.036,16,0.446,0.02,8
Transition,20221007,12:00:00,0.514,0.036,16,0.446,0.02,8
Transition,20221007,13:00:00,0.514,0.037,16,0.446,0.02,8
Transition,20221007,14:00:00,0.515,0.037,16,0.446,0.02,8
Transition,20221007,15:00:00,0.515,0.037,16,0.446,0.02,8
Transition,20221007,16:00:00,0.515,0.037,16,0.446,0.02,8
Transition,20221007,17:00:00,0.515,0.038,16,0.445,0.02,8
Transition,20221007,18:00:00,0.516,0.038,16,0.446,0.02,8
Transition,20221007,19:00:00,0.516,0.038,16,0.446,0.02,8
Transition,20221007,20:00:00,0.516,0.038,16,0.446,0.02,8
Transition,20221007,21:00:00,0.516,0.037,16,0.446,0.02,8
Transition,20221007,22:00:00,0.516,0.038,16,0.446,0.02,8
Transition,20221007,23:00:00,0.516,0.037,16,0.446,0.02,8
Transition,20221008,00:00:00,0.516,0.037,16,0.446,0.02,8
Transition,20221008,01:00:00,0.516,0.038,16,0.446,0.02,8
Transition,20221008,02:00:00,0.515,0.038,16,0.446,0.02,8
Transition,20221008,03:00:00,0.515,0.038,16,0.446,0.02,8
Transition,20221008,04:00:00,0.515,0.038,16,0.446,0.02,8
Transition,20221008,05:00:00,0.515,0.037,16,0.446,0.02,8
Transition,20221008,06:00:00,0.515,0.037,16,0.446,0.02,8
Transition,20221008,07:00:00,0.515,0.038,16,0.446,0.02,8
Transition,20221008,08:00:00,0.514,0.038,16,0.447,0.02,8
Transition,20221008,09:00:00,0.514,0.038,16,0.447,0.02,8
Transition,20221008,10:00:00,0.514,0.038,16,0.446,0.02,8
Transition,20221008,11:00:00,0.514,0.038,16,0.447,0.02,8
Transition,20221008,12:00:00,0.514,0.039,16,0.446,0.02,8
Transition,20221008,13:00:00,0.513,0.039,16,0.446,0.02,8
Transition,20221008,14:00:00,0.513,0.039,16,0.446,0.019,8
Transition,20221008,15:00:00,0.514,0.039,16,0.446,0.019,8
Transition,20221008,16:00:00,0.514,0.039,16,0.446,0.019,8
Transition,20221008,17:00:00,0.514,0.04,16,0.446,0.019,8
Transition,20221008,18:00:00,0.514,0.039,16,0.446,0.02,8
Transition,20221008,19:00:00,0.514,0.04,16,0.446,0.019,8
Transition,20221008,20:00:00,0.514,0.04,16,0.446,0.019,8
Transition,20221008,21:00:00,0.514,0.04,16,0.446,0.02,8
Transition,20221008,22:00:00,0.514,0.04,16,0.446,0.019,8
Transition,20221008,23:00:00,0.514,0.04,16,0.446,0.019,8
Transition,20221009,00:00:00,0.513,0.04,16,0.446,0.019,8
Transition,20221009,01:00:00,0.514,0.039,16,0.446,0.019,8
Transition,20221009,02:00:00,0.513,0.04,16,0.446,0.019,8
Transition,20221009,03:00:00,0.513,0.04,16,0.446,0.019,8
Transition,20221009,04:00:00,0.513,0.04,16,0.446,0.019,8
Transition,20221009,05:00:00,0.513,0.04,16,0.446,0.02,8
Transition,20221009,06:00:00,0.512,0.04,16,0.446,0.019,8
Transition,20221009,07:00:00,0.513,0.04,16,0.446,0.019,8
Transition,20221009,08:00:00,0.513,0.04,16,0.446,0.019,8
Transition,20221009,09:00:00,0.512,0.04,16,0.446,0.019,8
Transition,20221009,10:00:00,0.512,0.04,16,0.446,0.019,8
Transition,20221009,11:00:00,0.512,0.04,16,0.446,0.019,8
Transition,20221009,12:00:00,0.512,0.041,16,0.446,0.019,8
Transition,20221009,13:00:00,0.512,0.04,16,0.445,0.019,8
Transition,20221009,14:00:00,0.512,0.041,16,0.445,0.019,8
Transition,20221009,15:00:00,0.513,0.041,16,0.445,0.019,8
Transition,20221009,16:00:00,0.513,0.04,16,0.445,0.019,8
Transition,20221009,17:00:00,0.513,0.041,16,0.445,0.019,8
Transition,20221009,18:00:00,0.513,0.041,16,0.445,0.019,8
Transition,20221009,19:00:00,0.513,0.04,16,0.445,0.019,8
Transition,20221009,20:00:00,0.514,0.041,16,0.445,0.019,8
Transition,20221009,21:00:00,0.513,0.04,16,0.445,0.019,8
Transition,20221009,22:00:00,0.513,0.04,16,0.445,0.019,8
Transition,20221009,23:00:00,0.513,0.04,16,0.445,0.019,8
Transition,20221010,00:00:00,0.513,0.04,16,0.445,0.019,8
Transition,20221010,01:00:00,0.513,0.04,16,0.445,0.019,8
Transition,20221010,02:00:00,0.513,0.04,16,0.445,0.019,8
Transition,20221010,03:00:00,0.513,0.04,16,0.445,0.019,8
Transition,20221010,04:00:00,0.513,0.04,16,0.445,0.019,8
Transition,20221010,05:00:00,0.513,0.04,16,0.445,0.019,8
Transition,20221010,06:00:00,0.513,0.04,16,0.445,0.019,8
Transition,20221010,07:00:00,0.513,0.041,16,0.445,0.019,8
Transition,20221010,08:00:00,0.513,0.04,16,0.445,0.019,8
Transition,20221010,09:00:00,0.512,0.04,16,0.445,0.019,8
Transition,20221010,10:00:00,0.512,0.04,16,0.445,0.019,8
Transition,20221010,11:00:00,0.512,0.04,16,0.445,0.019,8
Transition,20221010,12:00:00,0.513,0.04,16,0.445,0.019,8
Transition,20221010,13:00:00,0.513,0.041,16,0.444,0.019,8
Transition,20221010,14:00:00,0.513,0.04,16,0.444,0.019,8
Transition,20221010,15:00:00,0.513,0.041,16,0.444,0.019,8
Transition,20221010,16:00:00,0.513,0.041,16,0.444,0.019,8
Transition,20221010,17:00:00,0.513,0.04,16,0.444,0.019,8
Transition,20221010,18:00:00,0.514,0.04,16,0.444,0.019,8
Transition,20221010,19:00:00,0.514,0.04,16,0.444,0.019,8
Transition,20221010,20:00:00,0.514,0.04,16,0.445,0.019,8
Transition,20221010,21:00:00,0.514,0.04,16,0.445,0.019,8
Transition,20221010,22:00:00,0.514,0.04,16,0.444,0.019,8
Transition,20221010,23:00:00,0.514,0.04,16,0.445,0.019,8
Transition,20221011,00:00:00,0.514,0.04,16,0.445,0.019,8
Transition,20221011,01:00:00,0.514,0.04,16,0.445,0.019,8
Transition,20221011,02:00:00,0.514,0.04,16,0.445,0.019,8
Transition,20221011,03:00:00,0.514,0.04,16,0.445,0.019,8
Transition,20221011,04:00:00,0.513,0.04,16,0.445,0.019,8
Transition,20221011,05:00:00,0.514,0.04,16,0.445,0.019,8
Transition,20221011,06:00:00,0.513,0.04,16,0.445,0.019,8
Transition,20221011,07:00:00,0.513,0.04,16,0.445,0.019,8
Transition,20221011,08:00:00,0.513,0.04,16,0.444,0.019,8
Transition,20221011,09:00:00,0.513,0.041,16,0.445,0.019,8
Transition,20221011,10:00:00,0.513,0.04,16,0.444,0.019,8
Transition,20221011,11:00:00,0.513,0.041,16,0.444,0.019,8
Transition,20221011,12:00:00,0.513,0.041,16,0.444,0.019,8
Transition,20221011,13:00:00,0.513,0.041,16,0.444,0.019,8
Transition,20221011,14:00:00,0.513,0.041,16,0.444,0.019,8
Transition,20221011,15:00:00,0.513,0.041,16,0.444,0.019,8
Transition,20221011,16:00:00,0.514,0.041,16,0.444,0.019,8
Transition,20221011,17:00:00,0.514,0.041,16,0.444,0.019,8
Transition,20221011,18:00:00,0.514,0.041,16,0.444,0.019,8
Transition,20221011,19:00:00,0.514,0.041,16,0.444,0.019,8
Transition,20221011,20:00:00,0.514,0.041,16,0.444,0.019,8
Transition,20221011,21:00:00,0.514,0.04,16,0.444,0.019,8
Transition,20221011,22:00:00,0.514,0.04,16,0.444,0.019,8
Transition,20221011,23:00:00,0.514,0.04,16,0.444,0.019,8
Transition,20221012,00:00:00,0.514,0.04,16,0.444,0.019,8
Transition,20221012,01:00:00,0.514,0.04,16,0.444,0.019,8
Transition,20221012,02:00:00,0.514,0.04,16,0.444,0.019,8
Transition,20221012,03:00:00,0.514,0.04,16,0.444,0.018,8
Transition,20221012,04:00:00,0.514,0.04,16,0.444,0.019,8
Transition,20221012,05:00:00,0.514,0.04,16,0.444,0.019,8
Transition,20221012,06:00:00,0.514,0.04,16,0.444,0.019,8
Transition,20221012,07:00:00,0.514,0.041,16,0.444,0.019,8
Transition,20221012,08:00:00,0.513,0.041,16,0.444,0.018,8
Transition,20221012,09:00:00,0.513,0.041,16,0.444,0.018,8
Transition,20221012,10:00:00,0.513,0.041,16,0.444,0.019,8
Transition,20221012,11:00:00,0.513,0.041,16,0.444,0.018,8
Transition,20221012,12:00:00,0.513,0.041,16,0.444,0.019,8
Transition,20221012,13:00:00,0.513,0.041,16,0.444,0.019,8
Transition,20221012,14:00:00,0.514,0.041,16,0.443,0.019,8
Transition,20221012,15:00:00,0.514,0.041,16,0.443,0.018,8
Transition,20221012,16:00:00,0.514,0.041,16,0.443,0.019,8
Transition,20221012,17:00:00,0.514,0.041,16,0.443,0.019,8
Transition,20221012,18:00:00,0.514,0.041,16,0.443,0.018,8
Transition,20221012,19:00:00,0.514,0.041,16,0.444,0.019,8
Transition,20221012,20:00:00,0.514,0.041,16,0.444,0.019,8
Transition,20221012,21:00:00,0.514,0.041,16,0.444,0.019,8
Transition,20221012,22:00:00,0.514,0.041,16,0.443,0.019,8
Transition,20221012,23:00:00,0.514,0.041,16,0.444,0.018,8
Transition,20221013,00:00:00,0.514,0.041,16,0.443,0.018,8
Transition,20221013,01:00:00,0.514,0.041,16,0.443,0.019,8
Transition,20221013,02:00:00,0.514,0.041,16,0.443,0.018,8
Transition,20221013,03:00:00,0.514,0.041,16,0.443,0.018,8
Transition,20221013,04:00:00,0.514,0.041,16,0.443,0.019,8
Transition,20221013,05:00:00,0.514,0.041,16,0.443,0.018,8
Transition,20221013,06:00:00,0.514,0.041,16,0.443,0.018,8
Transition,20221013,07:00:00,0.514,0.041,16,0.443,0.018,8
Transition,20221013,08:00:00,0.514,0.041,16,0.443,0.018,8
Transition,20221013,09:00:00,0.514,0.041,16,0.443,0.018,8
Transition,20221013,10:00:00,0.514,0.041,16,0.443,0.018,8
Transition,20221013,11:00:00,0.514,0.041,16,0.443,0.018,8
Transition,20221013,12:00:00,0.514,0.041,16,0.443,0.019,8
Transition,20221013,13:00:00,0.515,0.041,16,0.443,0.018,8
Transition,20221013,14:00:00,0.515,0.041,16,0.443,0.018,8
Transition,20221013,15:00:00,0.514,0.041,16,0.443,0.018,8
Transition,20221013,16:00:00,0.515,0.041,16,0.443,0.018,8
Transition,20221013,17:00:00,0.515,0.041,16,0.443,0.018,8
Transition,20221013,18:00:00,0.515,0.041,16,0.443,0.018,8
Transition,20221013,19:00:00,0.515,0.041,16,0.443,0.018,8
Transition,20221013,20:00:00,0.515,0.041,16,0.443,0.018,8
Transition,20221013,21:00:00,0.515,0.041,16,0.443,0.018,8
Transition,20221013,22:00:00,0.515,0.041,16,0.443,0.018,8
Transition,20221013,23:00:00,0.515,0.041,16,0.443,0.018,8
Transition,20221014,00:00:00,0.515,0.041,16,0.443,0.018,8
Transition,20221014,01:00:00,0.515,0.041,16,0.443,0.018,8
Transition,20221014,02:00:00,0.515,0.041,16,0.443,0.018,8
Transition,20221014,03:00:00,0.515,0.041,16,0.444,0.018,8
Transition,20221014,04:00:00,0.514,0.041,16,0.444,0.018,8
Transition,20221014,05:00:00,0.515,0.041,16,0.443,0.018,8
Transition,20221014,06:00:00,0.514,0.041,16,0.443,0.018,8
Transition,20221014,07:00:00,0.514,0.041,16,0.444,0.018,8
Transition,20221014,08:00:00,0.514,0.041,16,0.443,0.018,8
Transition,20221014,09:00:00,0.514,0.041,16,0.443,0.018,8
Transition,20221014,10:00:00,0.514,0.041,16,0.444,0.018,8
Transition,20221014,11:00:00,0.514,0.041,16,0.444,0.018,8
Transition,20221014,12:00:00,0.515,0.041,16,0.443,0.018,8
Transition,20221014,13:00:00,0.515,0.041,16,0.443,0.018,8
Transition,20221014,14:00:00,0.515,0.041,16,0.443,0.018,8
Transition,20221014,15:00:00,0.515,0.041,16,0.443,0.018,8
Transition,20221014,16:00:00,0.515,0.041,16,0.443,0.018,8
Transition,20221014,17:00:00,0.515,0.041,16,0.443,0.018,8
Transition,20221014,18:00:00,0.515,0.041,16,0.443,0.018,8
Transition,20221014,19:00:00,0.515,0.041,16,0.444,0.018,8
Transition,20221014,20:00:00,0.515,0.041,16,0.443,0.018,8
Transition,20221014,21:00:00,0.515,0.041,16,0.444,0.018,8
Transition,20221014,22:00:00,0.515,0.04,16,0.443,0.018,8
Transition,20221014,23:00:00,0.515,0.04,16,0.444,0.018,8
Transition,20221015,00:00:00,0.515,0.04,16,0.443,0.018,8
Transition,20221015,01:00:00,0.515,0.041,16,0.444,0.018,8
Transition,20221015,02:00:00,0.515,0.041,16,0.443,0.018,8
Transition,20221015,03:00:00,0.515,0.041,16,0.444,0.018,8
Transition,20221015,04:00:00,0.515,0.041,16,0.444,0.018,8
Transition,20221015,05:00:00,0.514,0.041,16,0.444,0.018,8
Transition,20221015,06:00:00,0.514,0.04,16,0.444,0.018,8
Transition,20221015,07:00:00,0.514,0.041,16,0.443,0.018,8
Transition,20221015,08:00:00,0.514,0.041,16,0.444,0.018,8
Transition,20221015,09:00:00,0.514,0.041,16,0.443,0.018,8
Transition,20221015,10:00:00,0.514,0.041,16,0.443,0.018,8
Transition,20221015,11:00:00,0.514,0.041,16,0.443,0.018,8
Transition,20221015,12:00:00,0.514,0.041,16,0.443,0.018,8
Transition,20221015,13:00:00,0.515,0.041,16,0.443,0.018,8
Transition,20221015,14:00:00,0.514,0.041,16,0.443,0.018,8
Transition,20221015,15:00:00,0.515,0.041,16,0.443,0.018,8
Transition,20221015,16:00:00,0.515,0.041,16,0.443,0.018,8
Transition,20221015,17:00:00,0.515,0.042,16,0.443,0.018,8
Transition,20221015,18:00:00,0.514,0.042,16,0.443,0.018,8
Transition,20221015,19:00:00,0.514,0.042,16,0.443,0.018,8
Transition,20221015,20:00:00,0.514,0.042,16,0.443,0.018,8
Transition,20221015,21:00:00,0.514,0.042,16,0.443,0.018,8
Transition,20221015,22:00:00,0.514,0.042,16,0.443,0.018,8
Transition,20221015,23:00:00,0.515,0.042,16,0.443,0.018,8
Transition,20221016,00:00:00,0.515,0.041,16,0.443,0.018,8
Transition,20221016,01:00:00,0.515,0.041,16,0.443,0.018,8
Transition,20221016,02:00:00,0.515,0.041,16,0.443,0.018,8
Transition,20221016,03:00:00,0.515,0.041,16,0.443,0.018,8
Transition,20221016,04:00:00,0.515,0.041,16,0.443,0.018,8
Transition,20221016,05:00:00,0.515,0.041,16,0.443,0.018,8
Transition,20221016,06:00:00,0.515,0.041,16,0.443,0.018,8
Transition,20221016,07:00:00,0.515,0.041,16,0.443,0.018,8
Transition,20221016,08:00:00,0.515,0.041,16,0.443,0.018,8
Transition,20221016,09:00:00,0.515,0.041,16,0.443,0.018,8
Transition,20221016,10:00:00,0.515,0.041,16,0.443,0.018,8
Transition,20221016,11:00:00,0.515,0.041,16,0.443,0.018,8
Transition,20221016,12:00:00,0.515,0.041,16,0.443,0.018,8
Transition,20221016,13:00:00,0.515,0.041,16,0.443,0.018,8
Transition,20221016,14:00:00,0.516,0.041,16,0.443,0.018,8
Transition,20221016,15:00:00,0.515,0.042,16,0.442,0.018,8
Transition,20221016,16:00:00,0.514,0.042,16,0.442,0.018,8
Transition,20221016,17:00:00,0.515,0.042,16,0.442,0.018,8
Transition,20221016,18:00:00,0.515,0.042,16,0.442,0.018,8
Transition,20221016,19:00:00,0.515,0.042,16,0.442,0.018,8
Transition,20221016,20:00:00,0.515,0.042,16,0.443,0.018,8
Transition,20221016,21:00:00,0.515,0.042,16,0.443,0.018,8
Transition,20221016,22:00:00,0.516,0.041,16,0.443,0.018,8
Transition,20221016,23:00:00,0.516,0.04,16,0.443,0.018,8
Transition,20221017,00:00:00,0.516,0.04,16,0.443,0.018,8
Transition,20221017,01:00:00,0.516,0.04,16,0.443,0.018,8
Transition,20221017,02:00:00,0.516,0.04,16,0.442,0.018,8
Transition,20221017,03:00:00,0.516,0.04,16,0.442,0.018,8
Transition,20221017,04:00:00,0.516,0.04,16,0.442,0.018,8
Transition,20221017,05:00:00,0.516,0.04,16,0.442,0.018,8
Transition,20221017,06:00:00,0.516,0.04,16,0.442,0.018,8
Transition,20221017,07:00:00,0.516,0.04,16,0.443,0.018,8
Transition,20221017,08:00:00,0.516,0.04,16,0.442,0.018,8
Transition,20221017,09:00:00,0.516,0.04,16,0.442,0.018,8
Transition,20221017,10:00:00,0.516,0.04,16,0.442,0.018,8
Transition,20221017,11:00:00,0.516,0.04,16,0.442,0.018,8
Transition,20221017,12:00:00,0.516,0.04,16,0.442,0.018,8
Transition,20221017,13:00:00,0.516,0.04,16,0.442,0.017,8
Transition,20221017,14:00:00,0.516,0.04,16,0.442,0.017,8
Transition,20221017,15:00:00,0.517,0.041,16,0.442,0.018,8
Transition,20221017,16:00:00,0.517,0.04,16,0.442,0.017,8
Transition,20221017,17:00:00,0.517,0.04,16,0.442,0.018,8
Transition,20221017,18:00:00,0.517,0.04,16,0.442,0.018,8
Transition,20221017,19:00:00,0.517,0.04,16,0.442,0.017,8
Transition,20221017,20:00:00,0.517,0.04,16,0.442,0.017,8
Transition,20221017,21:00:00,0.517,0.04,16,0.442,0.017,8
Transition,20221017,22:00:00,0.517,0.04,16,0.442,0.018,8
Transition,20221017,23:00:00,0.517,0.04,16,0.442,0.018,8
Transition,20221018,00:00:00,0.517,0.039,16,0.442,0.017,8
Transition,20221018,01:00:00,0.516,0.037,16,0.442,0.018,8
Transition,20221018,02:00:00,0.515,0.037,16,0.442,0.017,8
Transition,20221018,03:00:00,0.515,0.036,16,0.442,0.018,8
Transition,20221018,04:00:00,0.515,0.037,16,0.442,0.018,8
Transition,20221018,05:00:00,0.515,0.037,16,0.442,0.017,8
Transition,20221018,06:00:00,0.515,0.037,16,0.442,0.017,8
Transition,20221018,07:00:00,0.515,0.038,16,0.442,0.018,8
Transition,20221018,08:00:00,0.515,0.038,16,0.442,0.018,8
Transition,20221018,09:00:00,0.515,0.039,16,0.442,0.018,8
